BT11,BT12,Lat,Long,cloud,Jd,In Situ,SVR,ANN,RF,Delta SVR,Delta ANN,Delta RF
25.658869,24.428553,17.945747,69.636078,1,131,30.700001,30.597,31.058,30.642,0.103001,-0.357999,0.058001
-51.842583,-52.436974,8.783632,69.41951,1,226,28.4,28.3,28.636,28.381,0.1,-0.236,0.019
25.229853,24.288477,12.68295,71.806244,1,311,29.5,29.475,30.05,29.566,0.025,-0.55,-0.066
26.44961,25.830072,15.520865,68.952232,1,92,29.200001,29.397,29.725,29.293,-0.196999,-0.524999,-0.092999
22.897882,21.311853,9.967952,63.796719,1,290,29.1,28.728,29.641,28.688,0.372,-0.541,0.412
-55.901268,-56.516899,8.538854,75.402336,1,193,27.799999,28.723,29.055,27.898,-0.923001,-1.255001,-0.098001
25.352015,24.346735,8.108021,67.356255,0,103,30.6,30.838,31.261,30.698,-0.238,-0.661,-0.098
-16.465521,-17.474752,20.397112,68.272469,1,194,28.299999,28.356,29.45,28.326,-0.056001,-1.150001,-0.026001
21.120996,19.341822,7.883535,66.662209,1,342,28.9,28.823,29.405,28.862,0.077,-0.505,0.038
6.333246,2.674707,10.810174,72.16259,1,181,28.299999,29.106,29.528,28.368,-0.806001,-1.228001,-0.068001
10.425379,8.568628,14.845604,68.835144,1,3,26.799999,27.333,27.867,26.811,-0.533001,-1.067001,-0.011001
21.671198,20.342249,13.010437,69.313881,1,206,28.200001,28.178,28.828,28.27,0.022001,-0.627999,-0.069999
16.682795,16.682795,2.878355,67.932281,0,320,29.6,29.592,30.342,29.679,0.008,-0.742,-0.079
-24.53768,-26.587194,4.381011,65.983742,1,355,29.1,29.076,29.4,29.172,0.024,-0.3,-0.072
-1.148505,-3.261572,4.833364,65.844772,1,169,29.4,29.692,30.233,29.362,-0.292,-0.833,0.038
21.013636,19.201349,12.829454,66.893265,1,125,29.700001,30.259,31.102,29.951,-0.558999,-1.401999,-0.250999
22.945704,21.433649,6.916225,64.173286,1,354,28.1,28.466,29.174,28.255,-0.366,-1.074,-0.155
22.26507,21.721613,22.249655,63.011711,0,68,25.5,24.423,25.691,25.516,1.077,-0.191,-0.016
17.103754,14.577295,4.868497,66.913185,1,342,28.6,29.032,29.693,28.676,-0.432,-1.093,-0.076
3.425836,0.993982,17.09638,71.485596,1,229,27.4,27.749,28.564,27.392,-0.349,-1.164,0.008
-45.847923,-47.869087,11.406981,67.317337,1,150,29.799999,29.817,30.58,29.879,-0.017001,-0.780001,-0.079001
-0.600256,-1.088873,9.637417,73.529945,1,188,28.799999,28.738,29.345,28.79,0.061999,-0.545001,0.009999
17.945185,15.664667,18.162233,65.214737,1,249,27.6,27.3,27.771,27.591,0.3,-0.171,0.009
16.560846,13.987543,10.458318,72.327599,1,325,29.1,29.183,29.702,29.054,-0.083,-0.602,0.046
21.484522,19.412378,3.559404,73.507851,1,99,33.5,31.222,31.017,31.927,2.278,2.483,1.573
24.956141,24.173029,6.395805,64.611885,0,29,28,27.764,28.695,27.977,0.236,-0.695,0.023
20.522974,18.445063,8.719947,63.694088,0,313,29.5,29.57,29.609,29.413,-0.07,-0.109,0.087
19.172754,17.445093,14.172482,65.749084,1,154,30.4,30.3,30.719,30.435,0.1,-0.319,-0.035
-6.980292,-8.987066,13.144874,73.05249,1,183,29.299999,29.015,29.416,29.197,0.284999,-0.116001,0.102999
-28.579138,-29.713659,10.479704,74.184624,1,227,27.200001,27.709,28.403,27.264,-0.508999,-1.202999,-0.063999
-22.074652,-25.308233,20.303135,62.075592,1,160,29.5,29.419,29.881,29.541,0.081,-0.381,-0.041
-55.821297,-58.501808,8.847473,75.009407,1,211,28.799999,28.223,28.783,28.756,0.576999,0.016999,0.043999
24.737055,23.259363,11.096095,67.626465,0,106,30.299999,30.144,31.041,30.534,0.155999,-0.741001,-0.234001
24.71557,24.018061,20.577517,63.562416,0,323,27.6,27.368,28.134,27.636,0.232,-0.534,-0.036
20.464624,19.49267,21.031591,62.361191,0,358,24.700001,25.981,26.644,25.033,-1.280999,-1.943999,-0.332999
23.377588,22.607447,4.520016,53.977726,0,17,26.299999,26.411,27.366,26.422,-0.111001,-1.066001,-0.122001
19.367212,18.825769,23.039749,60.520206,1,53,22.6,22.847,24.323,22.64,-0.247,-1.723,-0.04
22.366419,21.148218,21.989311,61.247574,0,329,27,27.393,27.821,27.078,-0.393,-0.821,-0.078
9.692621,7.289667,8.414891,67.808212,1,351,28.700001,28.712,29.289,28.723,-0.011999,-0.588999,-0.022999
1.658167,1.179559,11.63833,66.291046,1,162,29.5,29.536,29.992,29.467,-0.036,-0.492,0.033
21.291925,19.93133,11.015368,71.127304,1,163,29.700001,29.736,30.047,29.887,-0.035999,-0.346999,-0.186999
18.670801,16.091761,8.489352,67.612267,0,356,28.6,28.718,29.587,28.708,-0.118,-0.987,-0.108
15.83526,13.476648,6.688217,64.44532,1,352,29.299999,28.426,29.21,28.922,0.873999,0.089999,0.377999
23.550226,22.553644,12.014044,68.760948,1,37,27.799999,28.112,28.797,27.948,-0.312001,-0.997001,-0.148001
23.502283,22.353144,8.009249,67.585312,1,102,30.4,30.337,30.989,30.411,0.063,-0.589,-0.011
23.203485,22.935511,22.391544,64.819611,1,139,28.6,28.922,29.339,28.593,-0.322,-0.739,0.007
-44.491859,-47.086418,13.051885,70.867332,1,317,29.1,29.598,29.748,29.114,-0.498,-0.648,-0.014
12.117487,11.209864,11.69849,66.720276,1,14,28,28.002,28.419,28.046,-0.002,-0.419,-0.046
22.419153,21.177942,5.789832,63.628834,0,24,27.700001,27.634,28.573,27.737,0.066001,-0.872999,-0.036999
22.37121,20.935358,8.217237,67.899384,1,365,28.1,28.599,29.42,28.234,-0.499,-1.32,-0.134
-17.482565,-19.498556,10.470576,72.329216,1,353,28.799999,28.859,29.096,28.828,-0.059001,-0.296001,-0.028001
21.433191,19.582636,8.308261,72.766869,0,269,27.6,28.638,29.83,28.38,-1.038,-2.23,-0.78
22.240351,20.42016,8.693129,71.855576,0,161,29.700001,29.897,30.396,29.82,-0.196999,-0.695999,-0.119999
15.881006,13.47143,8.684437,75.158066,1,239,28.1,27.864,28.346,28.23,0.236,-0.246,-0.13
14.551722,12.214716,5.144506,66.355415,1,189,29.4,29.197,29.899,29.545,0.203,-0.499,-0.145
6.765741,4.194818,8.541661,64.62291,1,189,28.5,28.663,29.133,28.464,-0.163,-0.633,0.036
23.35293,21.912836,9.283004,63.899281,1,128,31.4,30.518,31.002,31.067,0.882,0.398,0.333
-5.29801,-8.245581,9.011343,69.707489,1,213,28.4,28.415,29.133,28.418,-0.015,-0.733,-0.018
22.403772,21.55102,21.506374,61.944126,0,362,25.6,26.327,26.569,25.494,-0.727,-0.969,0.106
10.340326,6.382043,5.011067,62.021343,1,153,30.299999,30.284,30.614,30.256,0.015999,-0.314001,0.043999
3.684595,3.684595,8.749575,65.186172,1,244,28.700001,28.679,28.786,28.71,0.021001,-0.085999,-0.009999
-60.054146,-60.186623,3.315689,66.32106,1,210,29.5,29.103,29.986,29.425,0.397,-0.486,0.075
22.412226,20.371149,9.898218,72.273361,1,112,31.4,30.443,31.289,31.045,0.957,0.111,0.355
25.846918,25.525324,17.962381,68.140953,0,76,27.299999,27.855,28.307,27.754,-0.555001,-1.007001,-0.454001
-27.68363,-28.841299,24.831934,53.218452,1,351,24.4,24.414,24.41,24.352,-0.014,-0.01,0.048
16.175379,14.014612,7.784511,74.449928,1,231,27.9,28.221,29.041,28.244,-0.321,-1.141,-0.344
23.141932,22.411707,22.835426,65.604698,1,148,29.200001,29.277,29.764,29.115,-0.076999,-0.563999,0.085001
20.268305,17.739038,11.775487,67.377487,0,142,31.5,30.597,31.123,31.342,0.903,0.377,0.158
24.78161,23.990107,12.577918,68.342804,1,49,28.200001,28.118,28.826,28.146,0.082001,-0.625999,0.054001
1.020929,-2.063422,11.846414,74.221848,1,192,29.1,28.717,29.035,29.106,0.383,0.065,-0.006
22.121088,20.534082,6.511954,73.354309,1,3,28.299999,28.14,28.777,28.667,0.159999,-0.477001,-0.367001
-7.107367,-10.074255,10.103998,75.09343,1,198,28.4,28.606,28.928,28.462,-0.206,-0.528,-0.062
22.370478,21.560785,18.877138,62.218731,1,329,26.799999,27.124,27.666,26.961,-0.324001,-0.866001,-0.161001
25.008936,24.453089,22.083309,62.467602,0,325,27,27.598,28.069,27.094,-0.598,-1.069,-0.094
21.403345,19.820673,3.762028,67.848648,0,205,29.9,29.784,30.157,29.798,0.116,-0.257,0.102
-29.323065,-30.480703,4.965961,63.802364,1,356,28.299999,28.589,29.249,28.513,-0.289001,-0.949001,-0.213001
23.181086,21.819422,10.477188,72.294899,1,27,28.5,28.534,29.067,28.031,-0.034,-0.567,0.469
-29.09754,-30.448416,14.805822,73.31794,1,239,27.9,27.893,28.762,28.085,0.007,-0.862,-0.185
7.433343,6.349298,0.525591,62.857822,1,338,29.200001,29.384,29.466,29.341,-0.183999,-0.265999,-0.140999
-57.309898,-58.206688,19.459879,69.041092,1,211,28.9,28.066,28.631,28.492,0.834,0.269,0.408
22.734674,21.580378,12.051202,66.85804,0,110,29.700001,29.905,30.907,29.609,-0.204999,-1.206999,0.091001
17.964106,17.089167,8.023719,67.950951,1,103,30.4,30.111,30.995,30.349,0.289,-0.595,0.051
25.366022,24.153406,18.175144,67.40004,0,149,31.5,31.606,31.341,31.584,-0.106,0.159,-0.084
20.105921,20.296503,21.317137,60.659184,1,60,23.200001,23.488,24.987,23.756,-0.287999,-1.786999,-0.555999
23.060419,21.6047,14.223059,71.217453,1,48,28.1,28.573,29.186,28.18,-0.473,-1.086,-0.08
13.532801,12.632441,8.267835,65.627533,1,28,27.5,27.873,28.765,27.557,-0.373,-1.265,-0.057
11.070612,8.280481,6.740719,69.259659,1,193,29.200001,29.092,29.809,29.171,0.108001,-0.608999,0.029001
21.330835,19.042231,11.679715,72.407425,1,146,30.6,30.318,30.813,30.413,0.282,-0.213,0.187
24.075953,22.93075,13.686859,68.273537,0,76,28.700001,28.61,29.202,28.618,0.090001,-0.501999,0.082001
22.092829,20.347193,4.731189,68.367699,1,217,29.700001,29.571,30.031,29.642,0.129001,-0.330999,0.058001
-37.412987,-38.377113,6.284448,63.65556,1,150,30.200001,30.19,30.481,30.198,0.010001,-0.280999,0.002001
-46.105797,-47.220055,3.54014,64.20163,1,185,29.4,29.351,30.105,29.498,0.049,-0.705,-0.098
24.047571,22.5982,3.935733,67.184555,0,320,29.799999,29.884,30.378,29.602,-0.084001,-0.578001,0.197999
-48.921272,-50.024651,9.973634,67.07798,1,144,30.1,29.954,30.644,30.03,0.146,-0.544,0.07
20.116541,19.247766,20.947014,62.356346,1,357,24.9,25.703,26.729,25.072,-0.803,-1.829,-0.172
-31.397009,-32.87751,7.426229,74.635406,1,181,28.799999,28.906,29.546,28.841,-0.106001,-0.746001,-0.041001
20.907312,19.251551,5.866845,64.979057,1,197,28.9,28.944,29.4,28.857,-0.044,-0.5,0.043
22.399256,21.590143,21.50181,61.900719,0,362,25.299999,26.342,26.569,25.486,-1.042001,-1.269001,-0.186001
24.785547,24.056482,19.021975,62.403809,0,323,27.6,27.183,28.012,27.508,0.417,-0.412,0.092
-9.405127,-14.420385,14.126096,69.988304,1,161,29.6,29.527,30.643,29.575,0.073,-1.043,0.025
-6.959998,-10.733587,2.587473,69.044518,1,270,28.9,28.983,30.558,29.019,-0.083,-1.658,-0.119
21.028681,21.028681,10.492554,72.281845,1,327,28.9,29.068,29.79,28.885,-0.168,-0.89,0.015
-44.238579,-45.139565,15.374458,67.439957,1,189,28.5,28.871,29.006,28.493,-0.371,-0.506,0.007
17.889429,16.394129,14.07295,65.619392,1,139,30.5,30.464,31.101,30.244,0.036,-0.601,0.256
19.218958,18.034693,12.03893,57.068802,1,31,25.700001,25.814,26.854,25.774,-0.113999,-1.153999,-0.073999
25.069696,24.568842,16.585268,68.914146,1,50,27.200001,27.382,28.169,27.161,-0.181999,-0.968999,0.039001
19.976587,18.805872,10.456583,70.885704,1,56,29.4,28.8,29.398,28.899,0.6,0.002,0.501
12.856897,11.585352,8.116018,66.95874,1,55,28.700001,28.383,29.109,28.544,0.317001,-0.408999,0.156001
24.188166,22.886683,12.244859,68.825249,0,44,28.1,28.152,28.805,28.433,-0.052,-0.705,-0.333
21.223444,19.662043,5.90843,70.520874,1,177,31.700001,29.893,30.227,30.94,1.807001,1.473001,0.760001
21.519678,20.821253,16.743061,66.778114,1,159,29.6,30.116,30.562,29.653,-0.516,-0.962,-0.053
25.202051,24.476374,17.117641,67.778481,1,96,28.799999,29.102,29.701,28.842,-0.302001,-0.901001,-0.042001
23.113153,22.33346,12.042638,68.787575,1,39,28,28.08,28.811,27.96,-0.08,-0.811,0.04
-38.73632,-40.595757,11.647964,73.606308,1,159,29.6,29.845,30.151,29.579,-0.245,-0.551,0.021
-3.291937,-6.398749,20.612503,68.885071,1,203,28.5,28.868,29.308,28.587,-0.368,-0.808,-0.087
24.888483,24.327631,18.948219,68.303818,1,82,28.4,27.806,28.951,28.335,0.594,-0.551,0.065
20.268946,18.74029,13.002963,66.940529,1,126,30,30.212,31.097,29.754,-0.212,-1.097,0.246
24.94198,23.606928,16.434799,69.354691,1,101,29.5,29.847,30.181,29.808,-0.347,-0.681,-0.308
-34.778191,-38.359245,11.929195,70.498535,1,172,29.6,29.39,29.79,29.598,0.21,-0.19,0.002
20.731623,18.464533,5.01078,65.540443,0,319,30.5,29.81,30.232,30.049,0.69,0.268,0.451
2.916009,-0.185004,10.167367,72.307846,1,218,28.299999,28.238,28.867,28.25,0.061999,-0.567001,0.049999
-6.539649,-6.754981,3.539294,65.52037,1,343,28.799999,28.977,29.558,29.012,-0.177001,-0.758001,-0.212001
0.521051,-1.4383,9.723072,62.927071,1,269,27.799999,28.491,28.823,27.884,-0.691001,-1.023001,-0.084001
22.462091,20.649195,11.54795,70.834282,0,161,30,29.926,30.474,29.971,0.074,-0.474,0.029
-64.38456,-64.381325,22.248323,65.011314,1,188,30.6,30.462,29.879,30.54,0.138,0.721,0.06
-58.238625,-59.239494,4.959446,62.780331,1,205,28.5,28.491,29.36,28.596,0.009,-0.86,-0.096
21.856195,21.207636,24.936762,53.77388,0,360,24.4,24.524,24.803,24.416,-0.124,-0.403,-0.016
20.663996,18.550318,6.585636,73.175972,1,5,28.5,28.116,28.787,28.447,0.384,-0.287,0.053
23.23443,22.412104,17.671803,62.473324,0,327,26.5,26.828,27.779,26.536,-0.328,-1.279,-0.036
5.850122,3.302484,9.427279,74.470993,1,169,29.299999,29.361,29.838,29.295,-0.061001,-0.538001,0.004999
10.612574,8.519709,8.80436,73.170212,1,219,28.299999,28.283,29.032,28.33,0.016999,-0.732001,-0.030001
22.183161,20.796503,11.701457,71.74295,1,38,28.700001,28.617,29.179,28.812,0.083001,-0.478999,-0.111999
23.094782,21.4526,4.274329,71.055473,1,206,30,30.085,30.284,30.297,-0.085,-0.284,-0.297
24.67721,23.19549,11.087711,67.640572,1,106,30.200001,29.936,30.821,30.396,0.264001,-0.620999,-0.195999
22.178492,20.925684,15.892376,69.890343,1,158,29.200001,30.045,30.741,29.402,-0.844999,-1.540999,-0.201999
22.505487,21.153162,17.371962,66.419792,1,153,29.799999,30.567,30.759,30.312,-0.767001,-0.959001,-0.512001
0.282404,-0.403754,7.031907,68.407288,1,358,28.700001,28.734,29.364,28.721,-0.033999,-0.663999,-0.020999
18.060297,15.541162,9.090481,71.450134,0,192,28.799999,28.835,29.731,28.948,-0.035001,-0.931001,-0.148001
19.504541,17.277124,4.553815,74.144501,0,5,27.700001,28.062,28.64,27.742,-0.361999,-0.939999,-0.041999
19.544001,17.866083,13.279053,73.418495,1,187,29,28.815,29.27,28.936,0.185,-0.27,0.064
4.331384,1.76626,11.248818,71.357994,1,196,28.799999,28.658,29.172,28.79,0.141999,-0.372001,0.009999
24.232691,22.872858,4.684092,71.541191,1,210,29.6,29.949,30.249,29.57,-0.349,-0.649,0.03
20.868158,19.391932,8.338778,72.759979,1,44,28.299999,28.39,29.203,28.223,-0.090001,-0.903001,0.076999
-7.081854,-9.197393,10.459773,72.311577,1,329,29,28.996,29.435,28.924,0.004,-0.435,0.076
21.446863,20.252405,13.464711,69.236145,0,71,28.4,28.569,29.262,28.71,-0.169,-0.862,-0.31
20.940699,19.45199,10.860216,65.591942,1,101,29.5,29.447,30.356,29.467,0.053,-0.856,0.033
24.464777,23.728052,12.144222,68.750748,0,29,27.799999,27.889,28.613,27.739,-0.089001,-0.813001,0.060999
16.88064,15.303339,8.318693,72.740402,1,76,29.200001,29.154,30.275,29.184,0.046001,-1.074999,0.016001
19.480646,19.11648,23.294102,62.462055,1,53,23.4,23.545,24.581,23.399,-0.145,-1.181,0.001
23.033014,22.025721,12.149689,68.826225,1,28,27.700001,28,28.693,27.686,-0.299999,-0.992999,0.014001
-7.712622,-11.654089,11.764485,70.634918,1,157,29.1,29.657,30.496,29.13,-0.557,-1.396,-0.03
-32.066246,-35.746986,11.911126,70.501175,1,172,29.6,29.412,29.8,29.65,0.188,-0.2,-0.05
20.352503,19.026026,7.704535,68.594734,1,47,28.299999,28.429,29.146,28.438,-0.129001,-0.846001,-0.138001
21.360254,19.587671,12.870995,66.887627,1,125,30,30.265,31.099,29.949,-0.265,-1.099,0.051
18.294764,16.81048,14.634085,71.078125,1,50,28.4,28.24,29.122,28.477,0.16,-0.722,-0.077
20.630213,19.361292,12.133281,68.088516,1,85,29.200001,28.961,29.739,29.126,0.239001,-0.538999,0.074001
-6.11341,-9.862066,15.117795,72.100761,1,197,28.9,28.687,29.182,28.848,0.213,-0.282,0.052
23.565119,22.222345,7.762405,67.676743,1,349,28.799999,28.808,29.548,28.806,-0.008001,-0.748001,-0.006001
23.425684,22.103083,7.837832,76.294762,1,31,28.6,28.391,29.014,29.247,0.209,-0.414,-0.647
18.289759,16.444483,11.959123,64.047569,1,124,29.799999,30.13,30.96,29.956,-0.330001,-1.160001,-0.156001
23.19549,22.465021,16.357704,64.650322,1,41,26.5,26.698,27.241,26.346,-0.198,-0.741,0.154
21.612085,20.019281,3.020665,65.996887,1,4,28,28.401,28.713,28.083,-0.401,-0.713,-0.083
14.979792,12.912867,13.573363,71.310791,1,189,28.6,28.708,29.315,28.6,-0.108,-0.715,0
22.50448,21.428766,22.419127,60.862644,0,345,27.6,27.426,27.087,27.609,0.174,0.513,-0.009
-61.629082,-62.158348,9.5998,74.39666,1,175,29,29.164,29.313,29.098,-0.164,-0.313,-0.098
-40.283958,-41.261757,10.04827,70.209198,1,226,28.200001,28.215,28.641,28.238,-0.014999,-0.440999,-0.037999
12.325891,9.981836,10.49056,72.261223,1,30,27.4,28.165,28.981,27.625,-0.765,-1.581,-0.225
21.850702,19.636957,13.876446,65.222649,0,141,30.700001,30.73,31.277,30.754,-0.029999,-0.576999,-0.053999
18.534571,16.652521,14.727826,68.672081,1,154,32.099998,30.237,30.837,31.715,1.862998,1.262998,0.384998
23.550226,22.734613,17.743391,62.576454,1,325,26.700001,27.215,27.816,26.743,-0.514999,-1.115999,-0.042999
18.759211,17.703516,14.814653,68.839714,1,4,26.700001,27.025,27.94,26.736,-0.324999,-1.239999,-0.035999
20.376673,17.810144,3.626486,73.4925,0,96,31.5,30.248,31.348,31.262,1.252,0.152,0.238
-10.382635,-14.112036,10.162087,69.6465,1,201,28.5,28.364,29.115,28.496,0.136,-0.615,0.004
11.668207,8.557825,10.025086,62.070518,1,258,27.6,27.75,28.342,27.561,-0.15,-0.742,0.039
23.965754,23.196527,17.955603,68.423073,0,57,27.799999,26.856,27.572,27.811,0.943999,0.227999,-0.011001
-16.437658,-20.525503,8.883799,73.080803,1,218,28.5,28.459,28.835,28.487,0.041,-0.335,0.013
4.645257,4.363336,14.247959,73.149506,1,188,28.5,28.659,29.26,28.484,-0.159,-0.76,0.016
23.77392,23.094843,19.647245,65.353287,0,359,26.200001,26.257,26.831,26.204,-0.056999,-0.630999,-0.003999
15.052759,12.347956,15.080733,65.899261,1,131,30.799999,30.834,31.18,30.871,-0.034001,-0.380001,-0.071001
14.231348,12.416071,17.136156,71.490067,1,234,27.799999,27.807,28.622,27.791,-0.007001,-0.822001,0.008999
22.70138,21.286585,6.907055,73.23394,1,33,28.200001,28.123,28.976,27.966,0.077001,-0.775999,0.234001
23.593287,22.691126,14.528251,68.757835,0,10,27.200001,27.199,27.922,27.181,0.001001,-0.721999,0.019001
-22.418524,-24.078527,8.542667,63.281944,1,340,28.1,28.127,28.878,28.083,-0.027,-0.778,0.017
20.560694,18.961267,6.904858,65.804016,1,125,30.700001,30.601,31.13,30.633,0.099001,-0.429999,0.067001
22.375116,21.227686,8.738037,63.163967,1,65,28.299999,28.091,28.471,28.253,0.208999,-0.171001,0.046999
15.258417,13.643702,12.493744,67.718697,1,52,28.700001,28.115,28.747,28.561,0.585001,-0.046999,0.139001
10.56933,10.56933,8.290553,73.061272,1,221,30.6,28.338,29.17,29.105,2.262,1.43,1.495
24.862238,24.337091,16.736891,65.902779,1,64,27.299999,27.275,27.938,27.265,0.024999,-0.638001,0.034999
-39.404549,-39.979469,4.920301,70.885567,1,198,28.9,28.913,29.69,28.881,-0.013,-0.79,0.019
21.631647,20.247461,10.319811,69.465759,1,5,27.5,28.29,28.854,27.48,-0.79,-1.354,0.02
18.229975,16.926783,5.005029,54.011951,1,21,26.6,26.509,27.405,26.502,0.091,-0.805,0.098
26.06521,25.155939,17.035776,65.230927,0,87,29.4,28.587,28.775,28.896,0.813,0.625,0.504
0.587457,-3.586707,20.382244,68.263054,1,192,28.5,29.164,29.812,28.438,-0.664,-1.312,0.062
19.771601,18.991175,14.631881,70.73764,1,174,29.1,29.098,29.819,29.083,0.002,-0.719,0.017
-26.40592,-29.463247,12.481169,72.088646,1,209,27.6,28.308,28.803,27.58,-0.708,-1.203,0.02
24.71557,24.018061,20.577517,63.562416,0,323,27.6,27.368,28.134,27.636,0.232,-0.534,-0.036
19.588099,18.815516,11.601523,70.345879,1,12,27.9,27.978,28.77,28.021,-0.078,-0.87,-0.121
-12.85169,-13.197149,6.695058,76.761856,1,267,28.299999,28.284,29.106,28.329,0.015999,-0.806001,-0.029001
21.179438,19.247065,3.181041,61.222839,0,274,29.9,29.927,30.394,29.818,-0.027,-0.494,0.082
22.063379,20.366297,13.893754,67.614868,1,133,30.299999,30.58,31.184,30.696,-0.280001,-0.884001,-0.396001
16.724176,14.416224,4.739769,66.962341,1,173,29.299999,29.487,30.218,29.299,-0.187001,-0.918001,0.000999
20.829523,19.351801,17.364271,67.527519,1,64,27.799999,27.14,28.198,27.974,0.659999,-0.398001,-0.174001
21.446863,20.252405,13.464711,69.236145,0,71,28.799999,28.569,29.262,28.71,0.230999,-0.462001,0.089999
15.966333,15.287989,14.497277,62.984257,1,260,27.1,26.644,27.232,27.097,0.456,-0.132,0.003
19.660974,18.06402,16.667519,71.160568,1,187,28.5,28.592,29.472,28.617,-0.092,-0.972,-0.117
-63.034431,-62.753929,7.504338,64.008324,1,356,28.200001,28.209,28.681,28.284,-0.008999,-0.480999,-0.083999
0.253381,-2.472846,5.61442,67.733513,1,178,30.5,29.437,30.102,30.19,1.063,0.398,0.31
20.395411,18.901117,11.555225,71.822037,1,40,28.799999,28.572,29.203,28.855,0.227999,-0.403001,-0.055001
6.461542,2.999475,8.957314,74.322464,1,224,28.1,28.134,28.727,28.084,-0.034,-0.627,0.016
18.947718,18.185053,23.838932,62.228676,1,48,23.4,23.37,24.353,23.41,0.03,-0.953,-0.01
21.558588,20.638086,8.331113,72.772491,0,77,29.1,29.352,30.657,29.129,-0.252,-1.557,-0.029
5.044519,1.679468,8.495206,70.045334,1,229,29.1,28.629,29.279,28.875,0.471,-0.179,0.225
-19.291952,-23.057486,18.413481,70.701523,1,218,28,27.988,28.586,28.021,0.012,-0.586,-0.021
22.164759,20.817499,14.19033,68.64798,1,24,27.299999,27.463,28.222,27.307,-0.163001,-0.922001,-0.007001
21.412714,19.989588,7.590802,65.269859,1,2,28.6,28.476,28.68,28.499,0.124,-0.08,0.101
22.844599,22.181849,17.484215,66.754379,1,57,27.5,26.721,27.617,27.317,0.779,-0.117,0.183
-17.329046,-19.7712,12.798265,73.011772,1,283,30.200001,29.168,29.786,30.339,1.032001,0.414001,-0.138999
26.3081,25.75799,15.36543,70.082191,1,92,29.1,29.714,29.911,29.232,-0.614,-0.811,-0.132
20.795527,19.74148,20.572645,62.602047,1,353,25.9,25.995,26.839,26.052,-0.095,-0.939,-0.152
13.087641,9.729364,13.382483,69.148956,1,142,31.1,30.702,31.153,31.189,0.398,-0.053,-0.089
22.839014,21.63949,12.982243,65.915382,1,33,27.700001,27.665,28.182,27.713,0.035001,-0.481999,-0.012999
4.497827,1.580804,17.408203,64.373795,1,93,28.1,28.469,28.903,28.195,-0.369,-0.803,-0.095
-51.457344,-53.740364,8.315735,72.760666,1,266,27.700001,27.987,28.626,27.725,-0.286999,-0.925999,-0.024999
17.289972,15.34997,9.297124,72.506332,1,247,28.299999,28.314,29.262,28.325,-0.014001,-0.962001,-0.025001
-1.737677,-5.018958,14.341774,70.457588,1,182,28.6,28.775,29.579,28.65,-0.175,-0.979,-0.05
16.082087,15.16485,20.268888,62.377487,1,174,28.4,28.396,29.746,28.367,0.004,-1.346,0.033
20.780909,19.542261,20.808073,65.363327,1,349,26.700001,26.681,26.985,26.729,0.019001,-0.284999,-0.028999
-56.145287,-56.459053,5.107116,74.881973,1,183,28.9,28.899,29.398,29.005,0.001,-0.498,-0.105
21.178217,21.178217,7.888728,67.166107,0,282,30.1,29.655,30.38,30.125,0.445,-0.28,-0.025
23.065851,22.304224,10.549082,56.37096,0,47,26.1,26.017,26.808,26.035,0.083,-0.708,0.065
23.126764,21.849787,12.71757,65.404732,1,115,29.6,29.937,30.695,29.747,-0.337,-1.095,-0.147
21.64712,20.613581,20.582119,68.442062,1,199,28.299999,28.657,29.455,28.336,-0.357001,-1.155001,-0.036001
22.776697,21.732416,14.08874,67.821892,0,78,28.5,28.483,29.084,28.414,0.017,-0.584,0.086
17.968378,15.288355,1.723569,74.681923,1,56,29,29.336,29.703,29.157,-0.336,-0.703,-0.157
20.454859,18.705225,8.934546,64.152023,1,324,28.299999,28.567,29.074,28.286,-0.267001,-0.774001,0.013999
19.103693,17.648157,11.495965,74.017258,1,199,28.4,28.326,28.794,28.342,0.074,-0.394,0.058
-9.117102,-12.803869,6.968957,74.191505,1,182,30,29.18,29.631,29.989,0.82,0.369,0.011
-31.545874,-35.928902,7.020053,75.654091,1,188,29.4,29.106,29.474,29.354,0.294,-0.074,0.046
8.326746,5.543329,17.391787,64.377449,1,93,28.200001,28.585,28.986,28.266,-0.384999,-0.785999,-0.065999
25.197687,24.521814,12.258562,69.873055,0,19,28.200001,27.943,28.68,28.202,0.257001,-0.479999,-0.001999
17.619379,14.68545,7.271947,65.609726,1,139,30.700001,30.488,30.917,30.632,0.212001,-0.216999,0.068001
20.68786,19.32165,12.495913,72.048431,1,361,28.1,28.384,29.328,28.369,-0.284,-1.228,-0.269
-47.719841,-48.940483,8.611906,66.341621,1,227,28.299999,28.308,28.778,28.316,-0.008001,-0.478001,-0.016001
21.422083,20.801325,20.024754,62.154289,1,199,27.299999,27.516,28.132,27.315,-0.216001,-0.832001,-0.015001
22.903315,22.090265,22.396822,60.874165,0,361,27.700001,27.12,26.57,27.663,0.580001,1.130001,0.037001
23.721033,23.721033,23.626347,65.030952,1,115,27.799999,27.631,28.047,27.862,0.168999,-0.247001,-0.062001
15.232325,13.799677,16.035494,67.452766,1,266,27.799999,27.888,28.852,27.81,-0.088001,-1.052001,-0.010001
11.439722,9.718897,12.536303,68.090729,1,194,28.5,28.356,28.992,28.469,0.144,-0.492,0.031
-5.756476,-9.472479,3.596321,64.184616,1,173,29.4,29.543,29.112,29.388,-0.143,0.288,0.012
